"";"GSM109131";"GSM109132";"GSM109133";"GSM109134";"GSM109135";"GSM109136";"GSM109137";"GSM109138";"Sequence.Source";"Target.Description";"Representative.Public.ID";"Gene.Title";"Gene.Symbol";"ENTREZ_GENE_ID";"RefSeq.Transcript.ID";"Gene.Ontology.Biological.Process";"Gene.Ontology.Cellular.Component";"Gene.Ontology.Molecular.Function";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"202174_s_at";176,2;312,6;181,5;235,5;133,9;262,9;222,1;264,9;NA;NA;NA;NA;NA;5108;NA;NA;NA;NA;-90,5500000000001;223,7;-3,93263865361947;0,00511990969226193;0,0146771375855336;-4,4760758119299
"202180_s_at";153,7;142,2;135,1;172,9;125,4;164,4;212,3;193,3;NA;NA;NA;NA;NA;9961;NA;NA;NA;NA;-11,575;162,4125;-0,542082255571949;0,603779969170175;0,675096530205537;-4,61283005925511
"202181_at";106,2;219,9;107,1;261,5;113,1;235,9;114,5;273,7;NA;NA;NA;NA;NA;9766;NA;NA;NA;NA;-137,525;178,9875;-10,2432172171449;1,28903843066231e-05;0,000316784046190199;-4,41982513487577
"202184_s_at";154,8;111,6;127,2;77,7;149,1;119,2;152,6;93,8;NA;NA;NA;NA;NA;55746;NA;NA;NA;NA;45,3500000000001;123,25;3,5937953799055;0,00809867606834145;0,020373669691946;-4,48488768761904
"202185_at";392;437,5;602,1;502,1;416,2;527,6;432,3;420,8;NA;NA;NA;NA;NA;8985;NA;NA;NA;NA;-11,35;466,325;-0,2290888079123;0,82503636630594;0,860516803467266;-4,61941608226795
"202188_at";110,2;81,8;96,5;98,6;67,6;67,4;120,2;112;NA;NA;NA;NA;NA;9688;NA;NA;NA;NA;8,67500000000004;94,2875;0,560601055592976;0,591719283094996;0,663920989557496;-4,61229142075947
"202189_x_at";669,1;690,4;763;621,2;782,4;652;882,8;782,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;87,8500000000001;730,4;1,71772084096728;0,127448125991125;0,184500517778115;-4,56034589330828
"202194_at";326,5;257,8;261,3;218,2;294,7;194,6;309,4;208,4;NA;NA;NA;NA;NA;50999;NA;NA;NA;NA;78,225;258,8625;4,10938598882814;0,00405797346324297;0,0124490382947923;-4,4719626136134
"202196_s_at";199,7;230,4;202,1;233,2;231,8;266;241,9;194,3;NA;NA;NA;NA;NA;27122;NA;NA;NA;NA;-12,1;224,925;-0,673887488367892;0,520978923128384;0,599071830032101;-4,60867637118416
"202200_s_at";270,7;145,2;271,8;152,9;235,1;131,5;243,8;151,8;NA;NA;NA;NA;NA;6732;NA;NA;NA;NA;110;200,35;9,07547002570126;2,96293469847603e-05;0,000517488657714964;-4,42345663336238
"202202_s_at";537,4;515,9;568,7;581,1;546,8;583,2;530,1;564,5;NA;NA;NA;NA;NA;3910;NA;NA;NA;NA;-15,4250000000002;553,4625;-0,871830911949371;0,410836871726325;0,494000429869671;-4,60119168280396
"202205_at";124,4;142,8;126,1;147;168,3;159,3;160,5;276,7;NA;NA;NA;NA;NA;7408;NA;NA;NA;NA;-36,625;163,1375;-1,16170959502017;0,281638390548287;0,362151072423288;-4,58822235911476
"202209_at";234,7;189,6;205,2;185;238,4;203;256,3;157,7;NA;NA;NA;NA;NA;27258;NA;NA;NA;NA;49,825;208,7375;3,35146065202084;0,0113561451819671;0,0262144764508084;-4,4920136999385
"202213_s_at";252,6;223,2;226,2;215,7;257,4;217,5;209;303,4;NA;NA;NA;NA;NA;8450;NA;NA;NA;NA;-3,64999999999995;238,125;-0,158774952412577;0,878115633600528;0,903827692553249;-4,62018661772077
"202214_s_at";267,9;185,2;273,2;194,2;263,8;172,6;365,3;194,7;NA;NA;NA;NA;NA;8450;NA;NA;NA;NA;105,875;239,6125;4,47358688729168;0,00255081040966377;0,00915193864035695;-4,46440913334808
"202217_at";165,7;119,7;175,2;148,5;161,1;107,1;162;122,4;NA;NA;NA;NA;NA;8209;NA;NA;NA;NA;41,575;145,2125;3,70523352197135;0,00695204662993412;0,0182647431327597;-4,48184784164158
"202218_s_at";163,4;167,6;192,6;98,2;146,4;140,6;184,9;113,4;NA;NA;NA;NA;NA;9415;NA;NA;NA;NA;41,8750000000001;150,8875;2,28231887238308;0,0546522165821956;0,0917229022452684;-4,53291622140366
"202220_at";163,8;56,3;190,5;88,7;180,1;66,7;190,9;68,9;NA;NA;NA;NA;NA;22889;NA;NA;NA;NA;111,175;125,7375;9,90022556231652;1,63132432008528e-05;0,000362415010950145;-4,42077244048424
"202223_at";178,9;182,5;137,6;128,5;153,9;182,9;234,9;144,9;NA;NA;NA;NA;NA;3703;NA;NA;NA;NA;16,6250000000001;168,0125;0,691308024115656;0,510583108564269;0,590418193830095;-4,60807414185909
"202224_at";192,6;169,1;204,6;183,8;187,5;152,3;227,7;122,1;NA;NA;NA;NA;NA;1398;NA;NA;NA;NA;46,275;179,9625;2,84732329248204;0,0235076707542533;0,0457950204732104;-4,50930728169796
"202226_s_at";190,3;226,8;203,8;212,7;171,4;240;225,2;126,3;NA;NA;NA;NA;NA;1398;NA;NA;NA;NA;-3,77500000000003;199,5625;-0,14295168327685;0,890163739890593;0,913519846886983;-4,62032207956347
"202228_s_at";740,4;526,8;644,5;518,1;676,5;443,6;674,4;381,9;NA;NA;NA;NA;NA;27020;NA;NA;NA;NA;216,35;575,775;5,91584199822741;0,000488551273438893;0,00297479870071199;-4,44361187042518
"202231_at";513,3;478,6;534,8;515,1;535,5;532,7;439,5;331,9;NA;NA;NA;NA;NA;10480;NA;NA;NA;NA;41,1999999999999;485,175;0,883770915905822;0,404762681031747;0,487693539277488;-4,600699023121
"202232_s_at";374,8;286;380,5;295,2;330;318,3;287,4;224,9;NA;NA;NA;NA;NA;10480;NA;NA;NA;NA;62,075;312,1375;2,24388670097807;0,0579114889567561;0,0957423318212275;-4,53467907026377
"202233_s_at";856,6;802,2;907,1;864,9;869,7;812,8;796,7;679,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;67,7000000000002;823,675;1,62212816852475;0,146708810555256;0,208607458736275;-4,56520515187428
"202234_s_at";190,6;97,9;185,4;100,3;195,5;79;209,7;94;NA;NA;NA;NA;NA;6566;NA;NA;NA;NA;102,5;144,05;10,4213521288975;1,1437618502221e-05;0,000300522902978288;-4,41936643215382
"202235_at";56;32,3;54,4;30,8;54,2;21,1;49,9;14,5;NA;NA;NA;NA;NA;6566;NA;NA;NA;NA;28,95;39,15;3,41998791797417;0,0103123021473927;0,0243928986910644;-4,48992461657663
"202236_s_at";588,2;428,7;691;461,4;505,2;434,2;634,7;573,2;NA;NA;NA;NA;NA;6566;NA;NA;NA;NA;130,4;539,575;2,7550025036052;0,026939823284914;0,0510487132461318;-4,51285791292804
"202237_at";526,8;1027,5;394,7;1090,4;475,5;1011,6;418,8;821,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-533,725;720,8125;-9,00023107660849;3,13591338014864e-05;0,000532741731174437;-4,42373469048577
"202238_s_at";444;939,3;436,8;1038,8;391,7;951,2;445,5;1031,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-560,675;709,8375;-20,5644592812563;9,01042457950221e-08;2,00175592458221e-05;-4,40913272250543
"202239_at";280,4;185,1;317,4;174,8;334,3;175,9;301,9;184,4;NA;NA;NA;NA;NA;143;NA;NA;NA;NA;128,45;244,275;9,87698775680856;1,65798824335755e-05;0,00036427669036947;-4,42083987141883
"202241_at";228,5;369,6;274,6;432,2;162,8;285,4;239;328,4;NA;NA;NA;NA;NA;10221;NA;NA;NA;NA;-127,675;290,0625;-3,54686055560755;0,00864112325600293;0,0214349256649577;-4,48621166415232
"202243_s_at";520,3;535,1;614,8;696,2;438,6;613,7;717,9;527;NA;NA;NA;NA;NA;5692;NA;NA;NA;NA;-20,1;582,95;-0,306770454229486;0,767516202172053;0,813198204285308;-4,61825059008575
"202244_at";796,3;770;907,4;855,7;880,4;679,1;886,7;637,7;NA;NA;NA;NA;NA;5692;NA;NA;NA;NA;132,075;801,6625;2,65587044905717;0,031211313004265;0,0574188911645206;-4,51680583749472
"202245_at";212,6;134,3;260,8;178,6;196,8;157,7;186,2;143,9;NA;NA;NA;NA;NA;4047;NA;NA;NA;NA;60,475;183,8625;3,22017519177524;0,0136841095166504;0,030303646034879;-4,49618544233442
"202246_s_at";481,4;548,9;482,5;512,2;446;545,8;579,2;449,7;NA;NA;NA;NA;NA;1019;NA;NA;NA;NA;-16,8749999999999;505,7125;-0,496555234824803;0,633989622489496;0,702549553732374;-4,61408817969106
"202250_s_at";111,8;40,3;84,5;42,7;103,2;66,5;94,9;76,7;NA;NA;NA;NA;NA;50717;NA;NA;NA;NA;42,05;77,575;3,44653303458763;0,00993595340382534;0,0238299633147076;-4,48913130918409
"202251_at";65,9;32,7;82,3;60,1;55,9;29;76,8;71,9;NA;NA;NA;NA;NA;9129;NA;NA;NA;NA;21,8;59,325;1,65718566434257;0,139349841895019;0,199677250228311;-4,56342066005122
"202252_at";444,8;475;372,7;404,1;385,3;438,2;498,5;588,8;NA;NA;NA;NA;NA;5872;NA;NA;NA;NA;-51,1999999999998;450,925;-1,12943694304902;0,294176078569162;0,376030826322928;-4,58975414084755
"202253_s_at";86,2;83,4;66,4;53,2;77,3;94,5;89,1;44,1;NA;NA;NA;NA;NA;1785;NA;NA;NA;NA;10,95;74,275;0,785198770775863;0,456864792453393;0,540427607686059;-4,60463349821368
"202258_s_at";136,7;30,9;132,2;32,7;102,5;50,7;141,8;31;NA;NA;NA;NA;NA;10443;NA;NA;NA;NA;91,975;82,3125;7,82515502014302;8,04649902571468e-05;0,000948837698276419;-4,42901874747053
"202260_s_at";131,6;90,3;153,8;92,9;154,7;86,9;149,4;97,3;NA;NA;NA;NA;NA;6812;NA;NA;NA;NA;55,525;119,6125;6,07928391666213;0,00041215889665651;0,00268048069324386;-4,44192666110987
"202266_at";205,3;162,8;171,1;139,1;212,2;136,9;180,7;107,3;NA;NA;NA;NA;NA;51567;NA;NA;NA;NA;55,8;164,425;3,60707844497209;0,0079518892596202;0,0201862227824006;-4,48451774382421
"202268_s_at";467;385,7;506,1;348;446,9;283,4;409,1;298,2;NA;NA;NA;NA;NA;8883;NA;NA;NA;NA;128,45;393,05;4,43764095208617;0,00266807034023689;0,00942051027951411;-4,46510345555502
"202269_x_at";27,3;106,1;39,1;131,2;37,4;108;36,1;84,6;NA;NA;NA;NA;NA;2633;NA;NA;NA;NA;-72,5;71,225;-6,22958195988566;0,000353497310069306;0,002406034387408;-4,44046714380999
"202271_at";248,7;139,8;283,7;170,7;242,2;169,5;264,2;140;NA;NA;NA;NA;NA;23219;NA;NA;NA;NA;104,7;207,35;7,64809678125466;9,36677885822271e-05;0,00103220416227319;-4,43000051084679
"202272_s_at";226;303,1;210,1;280,6;209,6;335;179;217,7;NA;NA;NA;NA;NA;23219;NA;NA;NA;NA;-77,925;245,1375;-3,09122737974552;0,0164699031624678;0,0346241615057371;-4,500506293558
"202275_at";177,7;225,7;202,1;196,1;163,9;259,4;229,5;222,2;NA;NA;NA;NA;NA;2539;NA;NA;NA;NA;-32,55;209,575;-1,70865336652186;0,129167976518698;0,186531186059502;-4,56080574564597
"202276_at";428,3;408,5;669,5;519,1;545,2;424;537,7;415,3;NA;NA;NA;NA;NA;7979;NA;NA;NA;NA;103,45;493,45;2,0334471475287;0,0795199727257465;0,12479624993467;-4,54463935878037
"202277_at";441,2;442,8;417,1;384,6;455,6;477,5;437;390,4;NA;NA;NA;NA;NA;10558;NA;NA;NA;NA;13,8999999999999;430,775;0,616753702528983;0,555988189789284;0,631868431260577;-4,610566590175
"202279_at";361,8;265,8;334,1;223,8;369,3;228,6;345,6;201,5;NA;NA;NA;NA;NA;9556;NA;NA;NA;NA;122,775;291,3125;7,73208997020725;8,71238810983936e-05;0,000989541995133902;-4,42952762818407
"202282_at";177,4;200;219,9;214,4;219,2;240;269,9;258,1;NA;NA;NA;NA;NA;3028;NA;NA;NA;NA;-6,52500000000003;224,8625;-0,296341883619417;0,77515743431465;0,819262490995921;-4,61842587687394
"202284_s_at";411,1;425,1;536,3;397,1;431,9;443,7;576,4;522,5;NA;NA;NA;NA;NA;1026;NA;NA;NA;NA;41,825;468,0125;0,947083521831495;0,373647256991715;0,457806500183539;-4,5980188332032
"202286_s_at";367,6;203,3;276,4;143,6;357,8;145,4;350,6;187,1;NA;NA;NA;NA;NA;4070;NA;NA;NA;NA;168,25;253,975;6,90199710282662;0,000183525697055353;0,00155618583426784;-4,43484899018935
"202290_at";211,2;231;117,2;144,7;168,7;221,7;194,3;314,8;NA;NA;NA;NA;NA;11333;NA;NA;NA;NA;-55,2;200,45;-1,4831767757347;0,1795345494862;0,247243959297386;-4,57227807548589
"202291_s_at";239,2;199,5;229,8;170,9;271,8;168,4;191,1;152;NA;NA;NA;NA;NA;4256;NA;NA;NA;NA;60,2749999999999;202,8375;3,1763661123265;0,0145698954685999;0,0315851676161608;-4,49762822156501
"202292_x_at";332,8;306,5;377,4;324,8;424,3;326,8;403,4;410,2;NA;NA;NA;NA;NA;11313;NA;NA;NA;NA;42,4000000000001;363,275;1,48965402267862;0,177867036117217;0,245463002920719;-4,57194911715111
"202296_s_at";425,1;397,8;476,5;414,2;424,5;452,2;445;314,2;NA;NA;NA;NA;NA;11079;NA;NA;NA;NA;48,175;418,6875;1,63449722728031;0,144072152250792;0,205331468719759;-4,56457533189178
"202297_s_at";204,4;132,3;196,4;153;197,5;130;169,9;109,5;NA;NA;NA;NA;NA;11079;NA;NA;NA;NA;60,85;161,625;4,70425273954788;0,00192039700366484;0,00753240463160632;-4,46019714106012
"202298_at";576,5;549,5;569,2;493,6;616,4;461,9;486,8;394;NA;NA;NA;NA;NA;4694;NA;NA;NA;NA;87,475;518,4875;2,24605263705338;0,0577227151893962;0,0954995413053042;-4,53457923188356
"202299_s_at";487,4;457,7;431,1;400,8;484,7;420,2;474,9;376,3;NA;NA;NA;NA;NA;10542;NA;NA;NA;NA;55,7749999999999;441,6375;2,67050848302097;0,0305387964817636;0,0564246426013689;-4,51621406685053
"202300_at";431,7;463;478,2;445,8;613,2;525,9;556,4;369,6;NA;NA;NA;NA;NA;10542;NA;NA;NA;NA;68,8000000000001;485,475;1,45782915973163;0,186196121851047;0,255434582488514;-4,57356396361358
"202303_x_at";144,5;140,8;124,7;107,7;119,2;148,7;128,1;97,2;NA;NA;NA;NA;NA;8467;NA;NA;NA;NA;5,52500000000006;126,3625;0,383607325940073;0,712111306087266;0,767080332429921;-4,61678361853555
"202305_s_at";146,6;126;265,9;145;180,5;247,1;190,9;360,9;NA;NA;NA;NA;NA;9637;NA;NA;NA;NA;-23,775;207,8625;-0,43753631490826;0,67427565545021;0,735164309063696;-4,61557438089562
"202306_at";462,7;412,8;579,2;572,4;566,5;567,1;477,9;464,1;NA;NA;NA;NA;NA;5436;NA;NA;NA;NA;17,475;512,8375;0,38641497293301;0,710118907067061;0,765676647223929;-4,6167242596723
"202307_s_at";41,1;113,9;32,2;126,4;30,5;111,3;43,6;105,8;NA;NA;NA;NA;NA;6890;NA;NA;NA;NA;-77,5;75,6;-8,67164895513635;4,03715039816381e-05;0,000612632057688573;-4,42502470399662
"202309_at";273,8;207,6;242,2;173,6;255,3;194,3;293,8;204,6;NA;NA;NA;NA;NA;4522;NA;NA;NA;NA;71,2500000000001;230,65;4,95303654209141;0,00142620375381918;0,0060834793536899;-4,45609031998829
"202313_at";499,6;491,3;447,9;465;436,6;541,7;523,8;506,3;NA;NA;NA;NA;NA;5520;NA;NA;NA;NA;-24,1000000000001;489,025;-0,970509842293198;0,362599451368416;0,446833226736229;-4,59699982460707
"202314_at";88,2;59,8;99;40,9;61,7;37,3;76,6;61,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31,5;65,625;2,66158458111389;0,030946982152373;0,0570270533756734;-4,51657447000552
"202315_s_at";166,9;240,2;219,9;290,2;259,2;379,4;233,4;304,8;NA;NA;NA;NA;NA;613;NA;NA;NA;NA;-83,7999999999998;261,75;-2,59890800936746;0,0339775254843571;0,0614694386124168;-4,51913761171322
"202318_s_at";129,4;177,8;156,6;177,1;119;147,2;136,7;162,7;NA;NA;NA;NA;NA;26054;NA;NA;NA;NA;-30,775;150,8125;-2,5144418188737;0,0385527251528952;0,0682786465239732;-4,52267952464349
"202320_at";97,4;68,1;125;44,2;72,6;49,6;104,9;44;NA;NA;NA;NA;NA;2975;NA;NA;NA;NA;48,5;75,725;3,63701236288061;0,00763148746296029;0,0195279696878141;-4,4836916691251
"202322_s_at";129,5;165;124;123,7;138,3;176,3;146,8;161,8;NA;NA;NA;NA;NA;9453;NA;NA;NA;NA;-22,05;145,675;-1,63072588755568;0,144871377272793;0,206364613842805;-4,56476734429377
"202324_s_at";182,8;105,9;185,7;116,7;194,7;79,5;196,6;139;NA;NA;NA;NA;NA;64746;NA;NA;NA;NA;79,675;150,1125;5,78626207494937;0,00056036376420994;0,00322180160085094;-4,44502573849947
"202325_s_at";727,9;562,7;709,7;526,5;621,9;486,6;525,1;416,9;NA;NA;NA;NA;NA;522;NA;NA;NA;NA;147,975;572,1625;2,89377233522804;0,0219567593080327;0,043367707283134;-4,50756671959143
"202329_at";209,8;202,5;236,4;303,4;243,4;313,9;241,1;303,6;NA;NA;NA;NA;NA;1445;NA;NA;NA;NA;-48,175;256,7625;-1,86682920034386;0,10209995497842;0,153343199013018;-4,55284025177319
"202330_s_at";100,8;43,9;90,2;33,8;69,7;46,8;84,8;22,4;NA;NA;NA;NA;NA;7374;NA;NA;NA;NA;49,65;61,55;4,63050538011457;0,00210106429553272;0,00801263975478667;-4,46149931877788
"202333_s_at";278,4;422,8;328,5;540,9;322,5;414,5;306;249,1;NA;NA;NA;NA;NA;7320;NA;NA;NA;NA;-97,9750000000001;357,8375;-1,76227887597787;0,119306093576126;0,174743154989928;-4,55809087482139
"202334_s_at";157,1;206,9;115,1;169;157;157,7;127,3;118,4;NA;NA;NA;NA;NA;7320;NA;NA;NA;NA;-23,8750000000001;151,0625;-1,16686249908626;0,279677743607531;0,360401435729983;-4,58797618476255
"202336_s_at";443,7;491,2;395;437,8;468,2;521,4;489,2;495;NA;NA;NA;NA;NA;5066;NA;NA;NA;NA;-37,325;467,6875;-1,47428191960218;0,181847397706633;0,249995160114515;-4,57272958606793
"202343_x_at";422,4;410,8;429,6;395,2;442,8;445;449,9;379;NA;NA;NA;NA;NA;1329;NA;NA;NA;NA;28,6749999999999;421,8375;1,81645937376834;0,110070110003241;0,163983205729078;-4,55536176319932
"202345_s_at";932,1;1119,1;1087,8;1248,2;953;1221,5;862,6;818;NA;NA;NA;NA;NA;2171;NA;NA;NA;NA;-142,825;1030,2875;-1,4436937441097;0,190006484112638;0,259733205208367;-4,57427991352002
"202346_at";189,9;186,9;194,9;177,7;194,4;168,4;149,4;147,3;NA;NA;NA;NA;NA;3093;NA;NA;NA;NA;12,075;176,1125;0,828029176114061;0,433680027543155;0,517212555931863;-4,60296188869306
"202347_s_at";237,4;264,3;224,3;297,3;221;247,9;230,5;290;NA;NA;NA;NA;NA;3093;NA;NA;NA;NA;-46,575;251,5875;-3,53834899913558;0,00874361128478388;0,0215927154627344;-4,48645459433338
"202349_at";150,7;136,9;157,9;123,3;158,6;118,5;162,8;133,7;NA;NA;NA;NA;NA;1861;NA;NA;NA;NA;29,4;142,8;3,36740259089575;0,011103617839578;0,0258463929090595;-4,49152236682364
"202351_at";937,6;985,1;919;1053,9;947;1190,8;753,4;1039,3;NA;NA;NA;NA;NA;3685;NA;NA;NA;NA;-178,025;978,2625;-3,09163598046009;0,0164601825007551;0,0346241615057371;-4,50049224482273
"202352_s_at";362,7;332;309,3;260,2;349,1;245,4;281,3;225,3;NA;NA;NA;NA;NA;5718;NA;NA;NA;NA;59,8749999999999;295,6625;2,14688016642393;0,0670312423597966;0,107785616695515;-4,53920845404998
"202353_s_at";238,3;75,8;268,2;100,8;223,9;76,1;236,4;89,5;NA;NA;NA;NA;NA;5718;NA;NA;NA;NA;156,15;163,625;12,4551638899928;3,2805706375731e-06;0,000140043073405731;-4,41535799655616
"202358_s_at";70,5;34,5;46,9;23,4;70;29,8;62,6;42,4;NA;NA;NA;NA;NA;399979;NA;NA;NA;NA;29,975;47,5125;3,09796183499001;0,0163104611593742;0,0344049757991508;-4,50027503808077
"202360_at";205,6;179,4;191,2;155,8;181;132,5;208,4;127,3;NA;NA;NA;NA;NA;9794;NA;NA;NA;NA;47,8;172,65;3,33254015786027;0,0116638348891551;0,0267800491832854;-4,4926010689362
"202361_at";237,9;99,9;227,7;134,9;211;124,6;250,8;136,9;NA;NA;NA;NA;NA;9632;NA;NA;NA;NA;107,775;177,9625;8,21042023401898;5,83609049333079e-05;0,000783858525978602;-4,42706822637916
"202362_at";360,7;366,9;348,8;314,1;303;316,6;283,9;317,7;NA;NA;NA;NA;NA;5906;NA;NA;NA;NA;-4,72499999999997;326,4625;-0,220274698343335;0,831643310846969;0,866106684501043;-4,61952764375369
"202363_at";1375,7;1380,9;1254,9;1386,3;1444;1409,9;1361,2;1580,7;NA;NA;NA;NA;NA;6695;NA;NA;NA;NA;-80,5000000000007;1399,2;-1,43619532312116;0,192055907972356;0,262147582422822;-4,57465932709035
"202364_at";87,1;264,4;106,2;364,4;78,5;280,3;64,9;273,7;NA;NA;NA;NA;NA;4601;NA;NA;NA;NA;-211,525;189,9375;-8,99487930087352;3,14864382462929e-05;0,000532741731174437;-4,42375470476287
"202365_at";147,9;54;131;50,3;118,6;30,6;158,7;43,1;NA;NA;NA;NA;NA;84747;NA;NA;NA;NA;94,55;91,775;7,93707298915111;7,32014225061698e-05;0,000895784483634943;-4,42842694298323
"202368_s_at";302,2;213,8;370,3;203,2;357,6;178,3;290,2;111,3;NA;NA;NA;NA;NA;9697;NA;NA;NA;NA;153,425;253,3625;5,39074497255495;0,00086301729357756;0,00429296212436243;-4,44981602317482
"202369_s_at";595,3;209,1;700;289,1;547,2;203,6;626;259;NA;NA;NA;NA;NA;9697;NA;NA;NA;NA;376,925;428,6625;10,7233857470867;9,37693014345587e-06;0,000265711581718132;-4,41863599361253
"202370_s_at";786;568,3;722,7;481,8;692;439,9;848,8;660,9;NA;NA;NA;NA;NA;865;NA;NA;NA;NA;224,65;650,05;4,10055813686513;0,00410490710673644;0,0125129824757487;-4,47216073173526
"202371_at";320,5;266,9;363,5;285,7;367;240,7;320,6;236,4;NA;NA;NA;NA;NA;79921;NA;NA;NA;NA;85,475;300,1625;4,92287120296154;0,00147789449897346;0,00624674737237336;-4,4565658339745
"202372_at";197,5;152,6;139,3;101;205,3;161,6;82,2;122,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,65;145,25;0,727715260322855;0,489286617990795;0,569945024396156;-4,60677813177062
"202373_s_at";183;163,6;238,7;175,5;231,9;218,1;165,4;196,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,425;196,5375;0,784268049028256;0,457377870938577;0,540829613624198;-4,60466914296347
"202375_at";189,2;109,5;184,6;114,2;199,1;99,4;125;76,8;NA;NA;NA;NA;NA;9871;NA;NA;NA;NA;74,5;137,225;4,03165558122204;0,00449217922426012;0,0133921435381324;-4,4737331423762
"202377_at";528,9;411,9;537,1;358,6;518;336,6;548;447,4;NA;NA;NA;NA;NA;54741;NA;NA;NA;NA;144,375;460,8125;5,86812191907138;0,00051373436101221;0,00306145991530238;-4,44412428128313
"202378_s_at";316,7;251,9;404,2;295,7;341;246,7;363,8;344,4;NA;NA;NA;NA;NA;54741;NA;NA;NA;NA;71,7499999999999;320,55;2,60346529168673;0,0337471761796143;0,0611722638712721;-4,51894936622481
"202379_s_at";169;111,5;263,3;235,5;181,8;128,6;231,4;115,4;NA;NA;NA;NA;NA;4820;NA;NA;NA;NA;63,625;179,5625;1,87126946604025;0,101424594515075;0,152617772402256;-4,55261878988527
"202380_s_at";73,6;48,7;117,2;130,2;76,7;62,9;102,7;105,7;NA;NA;NA;NA;NA;4820;NA;NA;NA;NA;5,675;89,7125;0,272016709670927;0,793082771995274;0,834080991414837;-4,61881219842207
"202381_at";605,1;551,1;586,3;525,5;574,5;544,2;583;547,4;NA;NA;NA;NA;NA;8754;NA;NA;NA;NA;45,175;564,6375;4,18945248943132;0,00365800939436247;0,011616114451852;-4,47019959143659
"202382_s_at";116,1;85,3;94,9;65,4;111,2;85,7;125,8;56,9;NA;NA;NA;NA;NA;10007;NA;NA;NA;NA;38,675;92,6625;3,35868056814507;0,0112410270024526;0,0260788070056899;-4,49179077759194
"202391_at";1085,2;1507,8;1192,3;1575,7;1225;1331,1;1230,7;1759,3;NA;NA;NA;NA;NA;10409;NA;NA;NA;NA;-360,174999999999;1363,3875;-4,1950502532816;0,00363169830344583;0,0115589984970419;-4,47007858157127
"202392_s_at";87,2;35,5;98;26,8;67,7;26,5;94;20,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,425;57,0125;5,92577842854662;0,000483482002356323;0,00296713706197461;-4,4435063612189
"202393_s_at";308,6;353;342,2;346,1;316,7;357,6;300,1;269,2;NA;NA;NA;NA;NA;7071;NA;NA;NA;NA;-14,5749999999999;324,1875;-0,665917648608238;0,525778861311454;0,603716310879432;-4,60894793070237
"202395_at";224;168,7;215,3;171,4;239,7;186,9;188,6;196,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36,125;198,8375;2,66630094806433;0,0307305530767733;0,0566741934787015;-4,51638385231993
"202396_at";262,4;218,1;285;220,4;238;198,2;247,1;129,2;NA;NA;NA;NA;NA;10915;NA;NA;NA;NA;66,65;224,8;2,94129322644097;0,0204806268094614;0,0410351375540219;-4,50581760357621
"202397_at";379,3;400,2;290,3;354,4;386,9;330,7;369;381;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-10,1999999999999;361,475;-0,399847660717712;0,70062014703922;0,757641023492178;-4,61643475671568
"202399_s_at";178,8;184,5;141,6;171,8;164,7;188;150,1;209,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-29,675;173,6375;-2,33915082458011;0,0501681044254639;0,0852351336736086;-4,5303437560703
"202402_s_at";59,2;184,3;68,4;207,5;59,9;222,3;80,2;181,2;NA;NA;NA;NA;NA;833;NA;NA;NA;NA;-131,9;132,875;-10,6503224193012;9,83400962346945e-06;0,000271729589174348;-4,41880748057195
"202406_s_at";239,6;278,7;230,7;287;260,5;345,2;281,5;260,5;NA;NA;NA;NA;NA;7073;NA;NA;NA;NA;-39,775;272,9625;-1,90915556613739;0,0958348128203612;0,145595216649479;-4,55073507290721
"202411_at";326,8;438,6;520;598;356,3;427;353,5;409,2;NA;NA;NA;NA;NA;3429;NA;NA;NA;NA;-79,05;428,675;-1,39771000145023;0,202886936336561;0,274502812280941;-4,57660190036318
"202413_s_at";287,4;315,7;256,3;265,4;264,5;304,9;305,6;297,6;NA;NA;NA;NA;NA;7398;NA;NA;NA;NA;-17,45;287,175;-1,09606755139191;0,307613393648842;0,390510808760153;-4,59131865324388
"202416_at";211,2;160,9;165;134,4;163;128;157,6;118,1;NA;NA;NA;NA;NA;7266;NA;NA;NA;NA;38,8499999999999;154,775;2,45632580801391;0,0420637773115808;0,0733047440189896;-4,52517423401249
"202418_at";262;249,7;324,4;287,2;267,1;273,4;345,2;305,4;NA;NA;NA;NA;NA;10897;NA;NA;NA;NA;20,7500000000001;289,3;0,910757858242439;0,391274904108853;0,474381317926342;-4,59957024305292
"202419_at";164,9;212,6;127,2;215,2;149,4;223,3;141,4;190,8;NA;NA;NA;NA;NA;2531;NA;NA;NA;NA;-64,7499999999999;178,1;-5,36533174305173;0,000887922544925963;0,00437191650223298;-4,45015048225222
